office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2242,ok,ok,0,0,0,0.0,0.0,0,0
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2243,ok,fail,16,0,16,17623.78,0.0,0,0
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2245,ok,fail,88,0,88,872893.78,0.0,0,0
VETERANS' AFFAIRS VETERANS' AFFAIRS - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2248,ok,banner_missing,0,0,0,0.0,0.0,0,0
VETERANS' AFFAIRS VETERANS' AFFAIRS - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2249,ok,banner_missing,0,0,0,0.0,0.0,0,0
VETERANS' AFFAIRS VETERANS' AFFAIRS - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2250,fail,fail,10,0,10,25610.64,0.0,0,0
VETERANS' AFFAIRS VETERANS' AFFAIRS - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2252,fail,fail,76,25,76,927220.17,0.0,0,0
SPECIAL RESERVES - COMMITTEES SPECIAL RESERVES - S.RES. 253B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2255,ok,banner_missing,0,0,0,0.0,0.0,0,0
SPECIAL RESERVES - COMMITTEES SPECIAL RESERVES - S.RES. 253C (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2256,ok,banner_missing,0,0,0,0.0,0.0,0,0
SPECIAL RESERVES - COMMITTEES SPECIAL RESERVES - S.RES. 73B (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2257,ok,banner_missing,0,0,0,0.0,0.0,0,0
SPECIAL RESERVES - COMMITTEES SPECIAL RESERVES - S.RES. 73C (114TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,2258,ok,banner_missing,0,0,0,0.0,0.0,0,0
COMPENSATION OF MEMBERS,2016,2260,ok,banner_missing,0,0,0,0.0,0.0,0,1
COMPENSATION OF MEMBERS,2015,2263,ok,banner_missing,0,0,0,0.0,0.0,0,1
COMPENSATION OF MEMBERS,2014,2264,ok,banner_missing,0,0,0,0.0,0.0,0,1
