office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum
SENATOR DAVID VITTER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1931,BANNER ORGANIZATION TOTALS,1931,1595597.19,1081015.22,fail,banner,,
SENATOR JOHN WALSH,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1944,BANNER NET PAYROLL,1944,0.0,0.0,banner_missing,banner,,
SENATOR JOHN WALSH,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1944,BANNER ORGANIZATION TOTALS,1944,0.0,0.0,ok,banner,,
SENATOR JOHN WALSH,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1945,BANNER NET PAYROLL,1945,0.0,0.0,banner_missing,banner,,
SENATOR JOHN WALSH,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1945,BANNER ORGANIZATION TOTALS,1945,702.86,0.0,fail,banner,,
SENATOR MARK WARNER,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1946,BANNER NET PAYROLL,1946,0.0,0.0,banner_missing,banner,,
SENATOR MARK WARNER,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1946,BANNER ORGANIZATION TOTALS,1946,0.0,0.0,ok,banner,,
SENATOR MARK WARNER,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1947,BANNER NET PAYROLL,1947,0.0,0.0,banner_missing,banner,,
SENATOR MARK WARNER,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1947,BANNER ORGANIZATION TOTALS,1947,0.0,0.0,ok,banner,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,TRAVEL AND TRANSPORTATION OF PERSONS,1965,65153.95,65153.95,ok,segment,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,OTHER CONTRACTUAL SERVICES,1965,1706.9,1706.9,ok,segment,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,ACQUISITION OF ASSETS,1965,260.0,260.0,ok,segment,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,OTHER PERSONNEL COMPENSATION,1965,4957.75,0.0,component,payroll_component,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,PERSONNEL COMP. FULL-TIME PERMANENT,1965,1574721.85,0.0,component,payroll_component,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,PERSONNEL BENEFITS,1965,2063.6,0.0,component,payroll_component,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,NET PAYROLL EXPENSES,1965,1581743.2,1581743.2,ok,segment,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,BANNER NET PAYROLL,1948,1581743.2,1581743.2,ok,banner,,
SENATOR MARK WARNER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1948,BANNER ORGANIZATION TOTALS,1948,1682935.34,1648864.05,fail,banner,,
SENATOR ELIZABETH WARREN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1966,BANNER NET PAYROLL,1966,0.0,0.0,banner_missing,banner,,
SENATOR ELIZABETH WARREN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1966,BANNER ORGANIZATION TOTALS,1966,0.0,0.0,ok,banner,,
SENATOR ELIZABETH WARREN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1967,BANNER NET PAYROLL,1967,0.0,0.0,banner_missing,banner,,
SENATOR ELIZABETH WARREN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1967,BANNER ORGANIZATION TOTALS,1967,0.0,0.0,ok,banner,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,TRAVEL AND TRANSPORTATION OF PERSONS,1974,24913.22,24913.22,ok,segment,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,OTHER CONTRACTUAL SERVICES,1974,632.8,632.8,ok,segment,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,ACQUISITION OF ASSETS,1975,6428.49,6428.49,ok,segment,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,OTHER PERSONNEL COMPENSATION,1975,4756.93,0.0,component,payroll_component,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,PERSONNEL COMP. FULL-TIME PERMANENT,1975,1361017.78,0.0,component,payroll_component,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,PERSONNEL BENEFITS,1975,6324.55,0.0,component,payroll_component,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,NET PAYROLL EXPENSES,1975,1372099.26,1372099.26,ok,segment,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,BANNER NET PAYROLL,1968,1372099.26,1372099.26,ok,banner,,
SENATOR ELIZABETH WARREN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1968,BANNER ORGANIZATION TOTALS,1968,1443952.84,1404073.77,fail,banner,,
SENATOR JIM WEBB,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1976,BANNER NET PAYROLL,1976,0.0,0.0,banner_missing,banner,,
SENATOR JIM WEBB,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1976,BANNER ORGANIZATION TOTALS,1976,0.0,0.0,ok,banner,,
SENATOR SHELDON WHITEHOUSE,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1977,BANNER NET PAYROLL,1977,0.0,0.0,banner_missing,banner,,
SENATOR SHELDON WHITEHOUSE,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1977,BANNER ORGANIZATION TOTALS,1977,0.0,0.0,ok,banner,,
SENATOR SHELDON WHITEHOUSE,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1978,BANNER NET PAYROLL,1978,0.0,0.0,banner_missing,banner,,
SENATOR SHELDON WHITEHOUSE,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1978,BANNER ORGANIZATION TOTALS,1978,0.0,0.0,ok,banner,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,TRAVEL AND TRANSPORTATION OF PERSONS,1993,26737.93,26737.93,ok,segment,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,OTHER CONTRACTUAL SERVICES,1993,11866.9,11866.9,ok,segment,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,ACQUISITION OF ASSETS,1993,963.55,963.55,ok,segment,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,OTHER PERSONNEL COMPENSATION,1993,3904.44,0.0,component,payroll_component,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,PERSONNEL COMP. FULL-TIME PERMANENT,1993,1477154.01,0.0,component,payroll_component,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,RE-EMPLOYED ANNUITANTS,1993,3984.0,0.0,component,payroll_component,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,PERSONNEL BENEFITS,1993,7378.3,0.0,component,payroll_component,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,NET PAYROLL EXPENSES,1993,1492420.75,1492420.75,ok,segment,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,BANNER NET PAYROLL,1979,1492420.75,1492420.75,ok,banner,,
SENATOR SHELDON WHITEHOUSE,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1979,BANNER ORGANIZATION TOTALS,1979,1581586.86,1531989.13,fail,banner,,
SENATOR ROGER WICKER,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1994,BANNER NET PAYROLL,1994,0.0,0.0,banner_missing,banner,,
SENATOR ROGER WICKER,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1994,BANNER ORGANIZATION TOTALS,1994,0.0,0.0,ok,banner,,
SENATOR ROGER WICKER,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1995,BANNER NET PAYROLL,1995,0.0,0.0,banner_missing,banner,,
SENATOR ROGER WICKER,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1995,BANNER ORGANIZATION TOTALS,1995,0.0,0.0,ok,banner,,
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,TRAVEL AND TRANSPORTATION OF PERSONS,2009,41863.99,41863.99,ok,segment,,
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,OTHER CONTRACTUAL SERVICES,2009,2152.4,2152.4,ok,segment,,
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,PERSONNEL COMP. FULL-TIME PERMANENT,2009,1354478.87,0.0,component,payroll_component,,
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,PERSONNEL BENEFITS,2009,1838.75,0.0,component,payroll_component,,
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,NET PAYROLL EXPENSES,2009,1356317.62,1356885.5,fail,segment,inconclusive,0.0
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,BANNER NET PAYROLL,1996,1356317.62,1356317.62,ok,banner,,
SENATOR ROGER WICKER,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1996,BANNER ORGANIZATION TOTALS,1996,1424559.28,1400901.89,fail,banner,,
SENATOR RON WYDEN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2010,BANNER NET PAYROLL,2010,0.0,0.0,banner_missing,banner,,
SENATOR RON WYDEN,2013,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2010,BANNER ORGANIZATION TOTALS,2010,0.0,0.0,ok,banner,,
SENATOR RON WYDEN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2011,TRAVEL AND TRANSPORTATION OF PERSONS,2011,438.6,438.6,ok,segment,,
SENATOR RON WYDEN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2011,BANNER NET PAYROLL,2011,0.0,0.0,banner_missing,banner,,
SENATOR RON WYDEN,2014,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2011,BANNER ORGANIZATION TOTALS,2011,438.6,438.6,ok,banner,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,TRAVEL AND TRANSPORTATION OF PERSONS,2025,61615.06,61615.06,ok,segment,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,OTHER CONTRACTUAL SERVICES,2026,2689.83,2689.83,ok,segment,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,ACQUISITION OF ASSETS,2026,630.92,630.92,ok,segment,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,PERSONNEL COMP. FULL-TIME PERMANENT,2026,1564597.66,0.0,component,payroll_component,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,PERSONNEL BENEFITS,2026,3955.47,0.0,component,payroll_component,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,NET PAYROLL EXPENSES,2026,1568553.13,1568553.13,ok,segment,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,BANNER NET PAYROLL,2012,1568553.13,1568553.13,ok,banner,,
SENATOR RON WYDEN,2015,SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2012,BANNER ORGANIZATION TOTALS,2012,1684935.3,1633488.94,fail,banner,,
STATIONERY Funding Year STATIONERY REVOLVING FUND,,,2027,BANNER NET PAYROLL,2027,0.0,0.0,banner_missing,banner,,
STATIONERY Funding Year STATIONERY REVOLVING FUND,,,2027,BANNER ORGANIZATION TOTALS,2027,246191.27,0.0,fail,banner,,
LEGAL COUNSEL,2013,OFFICE OF SENATE LEGAL COUNSEL,2028,BANNER NET PAYROLL,2028,0.0,0.0,banner_missing,banner,,
LEGAL COUNSEL,2013,OFFICE OF SENATE LEGAL COUNSEL,2028,BANNER ORGANIZATION TOTALS,2028,0.0,0.0,ok,banner,,
LEGAL COUNSEL,2014,OFFICE OF SENATE LEGAL COUNSEL,2029,BANNER NET PAYROLL,2029,0.0,0.0,banner_missing,banner,,
LEGAL COUNSEL,2014,OFFICE OF SENATE LEGAL COUNSEL,2029,BANNER ORGANIZATION TOTALS,2029,314.65,0.0,fail,banner,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,TRAVEL AND TRANSPORTATION OF PERSONS,2030,1161.18,1161.18,ok,segment,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,OTHER CONTRACTUAL SERVICES,2030,200.0,200.0,ok,segment,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,PERSONNEL COMP. FULL-TIME PERMANENT,2030,424449.84,0.0,component,payroll_component,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,PERSONNEL BENEFITS,2030,486.9,0.0,component,payroll_component,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,NET PAYROLL EXPENSES,2030,424936.74,424936.74,ok,segment,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,BANNER NET PAYROLL,2030,424936.74,424936.74,ok,banner,,
LEGAL COUNSEL,2015,OFFICE OF SENATE LEGAL COUNSEL,2030,BANNER ORGANIZATION TOTALS,2030,432680.92,426297.92,fail,banner,,
SECRETARY FOR THE MAJORITY (D),2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2031,BANNER NET PAYROLL,2031,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MAJORITY (D),2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2031,BANNER ORGANIZATION TOTALS,2031,0.0,0.0,ok,banner,,
SECRETARY FOR THE MAJORITY (D),2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2032,BANNER NET PAYROLL,2032,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MAJORITY (D),2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2032,BANNER ORGANIZATION TOTALS,2032,0.0,0.0,ok,banner,,
SECRETARY FOR THE MINORITY (D),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2033,PERSONNEL BENEFITS,2033,1922.0,0.0,component,payroll_component,,
SECRETARY FOR THE MINORITY (D),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2033,NET PAYROLL EXPENSES,2033,1922.0,1922.0,ok,segment,,
SECRETARY FOR THE MINORITY (D),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2033,BANNER NET PAYROLL,2033,1922.0,1922.0,ok,banner,,
SECRETARY FOR THE MINORITY (D),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2033,BANNER ORGANIZATION TOTALS,2033,4070.86,1922.0,fail,banner,,
SECRETARY FOR THE MINORITY (R),2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2034,BANNER NET PAYROLL,2034,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MINORITY (R),2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2034,BANNER ORGANIZATION TOTALS,2034,0.0,0.0,ok,banner,,
SECRETARY FOR THE MINORITY (R),2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2035,BANNER NET PAYROLL,2035,0.0,0.0,banner_missing,banner,,
SECRETARY FOR THE MINORITY (R),2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2035,BANNER ORGANIZATION TOTALS,2035,0.0,0.0,ok,banner,,
SECRETARY FOR THE MAJORITY (R),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2036,PERSONNEL BENEFITS,2036,-214.0,0.0,component,payroll_component,,
SECRETARY FOR THE MAJORITY (R),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2036,NET PAYROLL EXPENSES,2036,-214.0,-214.0,ok,segment,,
SECRETARY FOR THE MAJORITY (R),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2036,BANNER NET PAYROLL,2036,214.0,214.0,ok,banner,,
SECRETARY FOR THE MAJORITY (R),2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2036,BANNER ORGANIZATION TOTALS,2036,1623.07,214.0,fail,banner,,
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2037,BANNER NET PAYROLL,2037,,0.0,banner_missing,banner,,
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2037,BANNER ORGANIZATION TOTALS,2037,0.0,0.0,ok,banner,,
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2038,BANNER NET PAYROLL,2038,,0.0,banner_missing,banner,,
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2038,BANNER ORGANIZATION TOTALS,2038,0.0,0.0,ok,banner,,
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2039,BANNER NET PAYROLL,2039,,0.0,banner_missing,banner,,
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2039,BANNER ORGANIZATION TOTALS,2039,4998.0,0.0,fail,banner,,
SECRETARY OF THE SENATE,2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2040,BANNER NET PAYROLL,2040,,0.0,banner_missing,banner,,
SECRETARY OF THE SENATE,2013,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2040,BANNER ORGANIZATION TOTALS,2040,0.0,0.0,ok,banner,,
SECRETARY OF THE SENATE,2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2041,BANNER NET PAYROLL,2041,,0.0,banner_missing,banner,,
SECRETARY OF THE SENATE,2014,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2041,BANNER ORGANIZATION TOTALS,2041,0.0,0.0,ok,banner,,
SECRETARY OF THE SENATE,2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2042,BANNER NET PAYROLL,2042,,0.0,banner_missing,banner,,
SECRETARY OF THE SENATE,2015,"SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",2042,BANNER ORGANIZATION TOTALS,2042,1947.69,0.0,fail,banner,,
JOINT ECONOMIC COMMITTEE,2013,JOINT ECONOMIC COMMITTEE,2043,BANNER NET PAYROLL,2043,0.0,0.0,banner_missing,banner,,
JOINT ECONOMIC COMMITTEE,2013,JOINT ECONOMIC COMMITTEE,2043,BANNER ORGANIZATION TOTALS,2043,0.0,0.0,ok,banner,,
JOINT ECONOMIC COMMITTEE,2014,JOINT ECONOMIC COMMITTEE,2044,BANNER NET PAYROLL,2044,0.0,0.0,banner_missing,banner,,
JOINT ECONOMIC COMMITTEE,2014,JOINT ECONOMIC COMMITTEE,2044,BANNER ORGANIZATION TOTALS,2044,0.0,0.0,ok,banner,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,TRAVEL AND TRANSPORTATION OF PERSONS,2046,641.49,641.49,ok,segment,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,OTHER CONTRACTUAL SERVICES,2046,6074.2,6074.2,ok,segment,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,ACQUISITION OF ASSETS,2046,5092.5,5092.5,ok,segment,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,OTHER PERSONNEL COMPENSATION,2046,3329.76,0.0,component,payroll_component,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,PERSONNEL COMP. FULL-TIME PERMANENT,2046,1953365.94,0.0,component,payroll_component,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,PERSONNEL BENEFITS,2046,6375.15,0.0,component,payroll_component,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,NET PAYROLL EXPENSES,2046,1963070.85,1963070.85,ok,segment,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,BANNER NET PAYROLL,2045,1963070.85,1963070.85,ok,banner,,
JOINT ECONOMIC COMMITTEE,2015,JOINT ECONOMIC COMMITTEE,2045,BANNER ORGANIZATION TOTALS,2045,2000702.09,1974879.04,fail,banner,,
RESERVE FOR CONTINGENCIES Funding Year SETTLEMENTS AND AWARDS RESERVE,,,2047,BANNER NET PAYROLL,2047,,0.0,banner_missing,banner,,
RESERVE FOR CONTINGENCIES Funding Year SETTLEMENTS AND AWARDS RESERVE,,,2047,BANNER ORGANIZATION TOTALS,2047,0.0,0.0,ok,banner,,
LEGISLATIVE COUNSEL,2013,LEGISLATIVE COUNSEL,2048,BANNER NET PAYROLL,2048,0.0,0.0,banner_missing,banner,,
LEGISLATIVE COUNSEL,2013,LEGISLATIVE COUNSEL,2048,BANNER ORGANIZATION TOTALS,2048,0.0,0.0,ok,banner,,
LEGISLATIVE COUNSEL,2014,LEGISLATIVE COUNSEL,2049,BANNER NET PAYROLL,2049,0.0,0.0,banner_missing,banner,,
LEGISLATIVE COUNSEL,2014,LEGISLATIVE COUNSEL,2049,BANNER ORGANIZATION TOTALS,2049,0.0,0.0,ok,banner,,
LEGISLATIVE COUNSEL,2015,LEGISLATIVE COUNSEL,2050,TRAVEL AND TRANSPORTATION OF PERSONS,2051,276.8,276.8,ok,segment,,
LEGISLATIVE COUNSEL,2015,LEGISLATIVE COUNSEL,2050,OTHER PERSONNEL COMPENSATION,2051,545.4,0.0,component,payroll_component,,
