severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2301,"CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE",,BANNER ORGANIZATION TOTALS,,status=banner_missing; banner=None; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2301|CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE||BANNER ORGANIZATION TOTALS|"
error,column_calibration_failed,112sdoc4,GPO-CDOC-112sdoc4.pdf,2305,"CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE",,,,"Data page header was recognized, but its columns could not be calibrated.","112sdoc4|column_calibration_failed|2305|CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE|||"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2305,"CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE",,BANNER ORGANIZATION TOTALS,,status=banner_missing; banner=None; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2305|CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE||BANNER ORGANIZATION TOTALS|"
error,column_calibration_failed,112sdoc4,GPO-CDOC-112sdoc4.pdf,2306,"CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE",,,,"Data page header was recognized, but its columns could not be calibrated.","112sdoc4|column_calibration_failed|2306|CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE|||"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2306,"CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE",,BANNER ORGANIZATION TOTALS,,status=banner_missing; banner=None; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2306|CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS FFUUNNDDIINNGG YYEEAARR CCOOMMPPEENNSSAATTIIOONN OOFF MMEEMMBBEERRSS,, SSEENNAATTEE||BANNER ORGANIZATION TOTALS|"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2101,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 1,2101,,"112sdoc4|unparsed_orphan_amount|2101|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 1|2101"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2102,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 2,2102,,"112sdoc4|unparsed_orphan_amount|2102|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 2|2102"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2103,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 3,2103,,"112sdoc4|unparsed_orphan_amount|2103|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 3|2103"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2104,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 4,2104,,"112sdoc4|unparsed_orphan_amount|2104|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 4|2104"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2105,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 5,2105,,"112sdoc4|unparsed_orphan_amount|2105|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 5|2105"
error,unparsed_unclassified,112sdoc4,GPO-CDOC-112sdoc4.pdf,2106,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,1.00,2105,,"112sdoc4|unparsed_unclassified|2106|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||1.00|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2106,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 6,2105,,"112sdoc4|unparsed_orphan_amount|2106|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 6|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2107,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 7,2105,,"112sdoc4|unparsed_orphan_amount|2107|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 7|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2108,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 8,2105,,"112sdoc4|unparsed_orphan_amount|2108|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 8|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2109,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 9,2105,,"112sdoc4|unparsed_orphan_amount|2109|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 9|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2110,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 10,2105,,"112sdoc4|unparsed_orphan_amount|2110|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 10|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2111,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 11,2105,,"112sdoc4|unparsed_orphan_amount|2111|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 11|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2112,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 12,2105,,"112sdoc4|unparsed_orphan_amount|2112|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 12|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2113,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 13,2105,,"112sdoc4|unparsed_orphan_amount|2113|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 13|2105"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2114,ARMED SERVICES ARMED SERVICES - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 14,2114,,112sdoc4|unparsed_orphan_amount|2114|ARMED SERVICES ARMED SERVICES - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 14|2114
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2115,ARMED SERVICES ARMED SERVICES - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 15,2115,,112sdoc4|unparsed_orphan_amount|2115|ARMED SERVICES ARMED SERVICES - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 15|2115
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2116,ARMED SERVICES ARMED SERVICES - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 16,2116,,112sdoc4|unparsed_orphan_amount|2116|ARMED SERVICES ARMED SERVICES - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 16|2116
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2117,ARMED SERVICES ARMED SERVICES - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 17,2117,,112sdoc4|unparsed_orphan_amount|2117|ARMED SERVICES ARMED SERVICES - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 17|2117
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2118,ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 18,2118,,112sdoc4|unparsed_orphan_amount|2118|ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 18|2118
error,unparsed_unclassified,112sdoc4,GPO-CDOC-112sdoc4.pdf,2119,ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,1.00,2118,,112sdoc4|unparsed_unclassified|2119|ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||1.00|2118
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2119,ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 19,2118,,112sdoc4|unparsed_orphan_amount|2119|ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 19|2118
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2120,ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 20,2118,,112sdoc4|unparsed_orphan_amount|2120|ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 20|2118
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2121,ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 21,2118,,112sdoc4|unparsed_orphan_amount|2121|ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 21|2118
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2122,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 22,2122,,"112sdoc4|unparsed_orphan_amount|2122|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 22|2122"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2123,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 23,2123,,"112sdoc4|unparsed_orphan_amount|2123|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 23|2123"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2124,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 24,2124,,"112sdoc4|unparsed_orphan_amount|2124|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 24|2124"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2125,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 25,2125,,"112sdoc4|unparsed_orphan_amount|2125|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 25|2125"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2126,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 26,2126,,"112sdoc4|unparsed_orphan_amount|2126|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 26|2126"
error,unparsed_unclassified,112sdoc4,GPO-CDOC-112sdoc4.pdf,2127,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,1.00,2126,,"112sdoc4|unparsed_unclassified|2127|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||1.00|2126"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2127,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 27,2126,,"112sdoc4|unparsed_orphan_amount|2127|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 27|2126"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2128,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 28,2126,,"112sdoc4|unparsed_orphan_amount|2128|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 28|2126"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2129,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 29,2126,,"112sdoc4|unparsed_orphan_amount|2129|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 29|2126"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2130,BUDGET BUDGET - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 30,2130,,112sdoc4|unparsed_orphan_amount|2130|BUDGET BUDGET - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 30|2130
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2131,BUDGET BUDGET - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 31,2131,,112sdoc4|unparsed_orphan_amount|2131|BUDGET BUDGET - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 31|2131
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2132,BUDGET BUDGET - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 32,2132,,112sdoc4|unparsed_orphan_amount|2132|BUDGET BUDGET - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 32|2132
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2133,BUDGET BUDGET - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 33,2133,,112sdoc4|unparsed_orphan_amount|2133|BUDGET BUDGET - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 33|2133
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2134,BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 34,2134,,112sdoc4|unparsed_orphan_amount|2134|BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 34|2134
error,unparsed_unclassified,112sdoc4,GPO-CDOC-112sdoc4.pdf,2135,BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,1.00,2134,,112sdoc4|unparsed_unclassified|2135|BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||1.00|2134
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2135,BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 35,2134,,112sdoc4|unparsed_orphan_amount|2135|BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 35|2134
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2136,BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 36,2134,,112sdoc4|unparsed_orphan_amount|2136|BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 36|2134
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2137,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 37,2137,,"112sdoc4|unparsed_orphan_amount|2137|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 37|2137"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2138,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 38,2138,,"112sdoc4|unparsed_orphan_amount|2138|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 38|2138"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2139,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 39,2139,,"112sdoc4|unparsed_orphan_amount|2139|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 39|2139"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2140,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 40,2140,,"112sdoc4|unparsed_orphan_amount|2140|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 40|2140"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2141,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 41,2140,,"112sdoc4|unparsed_orphan_amount|2141|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 41|2140"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2142,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 42,2142,,"112sdoc4|unparsed_orphan_amount|2142|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 42|2142"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2143,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 43,2142,,"112sdoc4|unparsed_orphan_amount|2143|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 43|2142"
error,unparsed_unclassified,112sdoc4,GPO-CDOC-112sdoc4.pdf,2144,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,1.00,2142,,"112sdoc4|unparsed_unclassified|2144|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||1.00|2142"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2144,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 44,2142,,"112sdoc4|unparsed_orphan_amount|2144|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 44|2142"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2145,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 45,2142,,"112sdoc4|unparsed_orphan_amount|2145|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 45|2142"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2146,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 46,2142,,"112sdoc4|unparsed_orphan_amount|2146|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 46|2142"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2147,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,B - 47,2142,,"112sdoc4|unparsed_orphan_amount|2147|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 47|2142"
error,unparsed_orphan_amount,112sdoc4,GPO-CDOC-112sdoc4.pdf,2148,ENERGY & NATURAL RESOURCES ENERGY & NATURAL RES S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,B - 48,2148,,112sdoc4|unparsed_orphan_amount|2148|ENERGY & NATURAL RESOURCES ENERGY & NATURAL RES S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||B - 48|2148
