office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum
INTERN COMPENSATION - BALDWIN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,454,BANNER ORGANIZATION TOTALS,454,0.0,0.0,ok,banner,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,PERSONNEL COMP. FULL-TIME PERMANENT,456,1710277.22,1710277.22,ok,segment,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,PERSONNEL BENEFITS,456,2257.65,0.0,no_records,segment,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,NET PAYROLL EXPENSES,456,1712534.87,1712534.87,ok,block_running_total,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,TRAVEL AND TRANSPORTATION OF PERSONS,463,20106.55,20106.55,ok,segment,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,OTHER CONTRACTUAL SERVICES,463,258.37,258.37,ok,segment,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,BANNER NET PAYROLL,455,1712534.87,1712534.87,ok,banner,,
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455,BANNER ORGANIZATION TOTALS,455,1759900.58,1732899.79,fail,banner,,
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,464,PERSONNEL COMP. FULL-TIME PERMANENT,464,34315.0,34315.0,ok,segment,,
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,464,NET PAYROLL EXPENSES,464,34315.0,34315.0,ok,block_running_total,,
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,464,BANNER NET PAYROLL,464,34315.0,34315.0,ok,banner,,
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,464,BANNER ORGANIZATION TOTALS,464,34315.0,34315.0,ok,banner,,
SENATOR JOHN BARRASSO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,BANNER NET PAYROLL,465,0.0,0.0,banner_missing,banner,,
SENATOR JOHN BARRASSO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,465,BANNER ORGANIZATION TOTALS,465,0.0,0.0,ok,banner,,
INTERN COMPENSATION - BARRASSO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,466,BANNER NET PAYROLL,466,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BARRASSO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,466,BANNER ORGANIZATION TOTALS,466,0.0,0.0,ok,banner,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,PERSONNEL BENEFITS,467,186.0,0.0,no_records,segment,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,NET PAYROLL EXPENSES,467,186.0,186.0,ok,block_running_total,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,TRAVEL AND TRANSPORTATION OF PERSONS,468,12073.85,12073.85,ok,segment,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,OTHER CONTRACTUAL SERVICES,468,2582.0,2582.0,ok,segment,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,ACQUISITION OF ASSETS,468,2498.47,2498.47,ok,segment,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,BANNER NET PAYROLL,467,12073.85,186.0,fail,banner,,
SENATOR JOHN BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,467,BANNER ORGANIZATION TOTALS,467,32624.19,17340.32,fail,banner,,
INTERN COMPENSATION - BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,BANNER NET PAYROLL,469,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BARRASSO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,469,BANNER ORGANIZATION TOTALS,469,0.0,0.0,ok,banner,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,PERSONNEL COMP. FULL-TIME PERMANENT,471,1524785.17,1524785.17,ok,segment,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,PERSONNEL BENEFITS,471,3341.67,0.0,no_records,segment,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,NET PAYROLL EXPENSES,471,1528126.84,1528126.84,ok,block_running_total,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,TRAVEL AND TRANSPORTATION OF PERSONS,478,101719.54,101719.54,ok,segment,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,OTHER CONTRACTUAL SERVICES,479,5643.9,5643.9,ok,segment,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,ACQUISITION OF ASSETS,479,18431.7,18431.7,ok,segment,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,BANNER NET PAYROLL,470,1527274.07,1528126.84,fail,banner,,
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,470,BANNER ORGANIZATION TOTALS,470,1730240.68,1653921.98,fail,banner,,
INTERN COMPENSATION - BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,480,PERSONNEL COMP. FULL-TIME PERMANENT,480,14737.09,14737.09,ok,segment,,
INTERN COMPENSATION - BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,480,NET PAYROLL EXPENSES,480,14737.09,14737.09,ok,block_running_total,,
INTERN COMPENSATION - BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,480,BANNER NET PAYROLL,480,14737.09,14737.09,ok,banner,,
INTERN COMPENSATION - BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,480,BANNER ORGANIZATION TOTALS,480,14737.09,14737.09,ok,banner,,
SENATOR MICHAEL BENNET,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,481,TRAVEL AND TRANSPORTATION OF PERSONS,482,4855.54,4855.54,ok,segment,,
SENATOR MICHAEL BENNET,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,481,BANNER NET PAYROLL,481,4855.54,0.0,banner_missing,banner,,
SENATOR MICHAEL BENNET,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,481,BANNER ORGANIZATION TOTALS,481,4855.54,4855.54,ok,banner,,
INTERN COMPENSATION - BENNET,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,483,BANNER NET PAYROLL,483,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BENNET,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,483,BANNER ORGANIZATION TOTALS,483,0.0,0.0,ok,banner,,
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,TRAVEL AND TRANSPORTATION OF PERSONS,488,40983.47,40576.41,fail,segment,source_mismatch,40576.41
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,OTHER CONTRACTUAL SERVICES,488,12085.0,12085.0,ok,segment,,
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,ACQUISITION OF ASSETS,488,167.87,167.87,ok,segment,,
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,BANNER NET PAYROLL,484,40983.47,0.0,banner_missing,banner,,
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,484,BANNER ORGANIZATION TOTALS,484,167101.7,52829.28,fail,banner,,
INTERN COMPENSATION - BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,BANNER NET PAYROLL,489,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,BANNER ORGANIZATION TOTALS,489,0.0,0.0,ok,banner,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL COMP. FULL-TIME PERMANENT,491,1778860.07,1778860.07,ok,segment,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL BENEFITS,491,1626.9,0.0,no_records,segment,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,NET PAYROLL EXPENSES,491,1780486.97,1780486.97,ok,block_running_total,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,TRAVEL AND TRANSPORTATION OF PERSONS,502,90695.33,90695.33,ok,segment,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,OTHER CONTRACTUAL SERVICES,502,4763.0,4763.0,ok,segment,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,BANNER NET PAYROLL,490,1780486.97,1780486.97,ok,banner,,
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,BANNER ORGANIZATION TOTALS,490,1904975.44,1875945.3,fail,banner,,
INTERN COMPENSATION - BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,PERSONNEL COMP. FULL-TIME PERMANENT,503,17543.49,17543.49,ok,segment,,
INTERN COMPENSATION - BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,NET PAYROLL EXPENSES,503,17543.49,17543.49,ok,block_running_total,,
INTERN COMPENSATION - BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,BANNER NET PAYROLL,503,17543.49,17543.49,ok,banner,,
INTERN COMPENSATION - BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,BANNER ORGANIZATION TOTALS,503,17543.49,17543.49,ok,banner,,
SENATOR MARSHA BLACKBURN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,504,BANNER NET PAYROLL,504,0.0,0.0,banner_missing,banner,,
SENATOR MARSHA BLACKBURN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,504,BANNER ORGANIZATION TOTALS,504,0.0,0.0,ok,banner,,
INTERN COMPENSATION - BLACKBURN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,BANNER NET PAYROLL,505,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BLACKBURN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,BANNER ORGANIZATION TOTALS,505,0.0,0.0,ok,banner,,
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,TRAVEL AND TRANSPORTATION OF PERSONS,508,9876.57,9876.57,ok,segment,,
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,OTHER CONTRACTUAL SERVICES,508,13971.0,13971.0,ok,segment,,
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,ACQUISITION OF ASSETS,508,1026.23,1026.23,ok,segment,,
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,BANNER NET PAYROLL,506,1000.0,0.0,banner_missing,banner,,
SENATOR MARSHA BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,506,BANNER ORGANIZATION TOTALS,506,39666.66,24873.8,fail,banner,,
INTERN COMPENSATION - BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,BANNER NET PAYROLL,509,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BLACKBURN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509,BANNER ORGANIZATION TOTALS,509,0.0,0.0,ok,banner,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,PERSONNEL COMP. FULL-TIME PERMANENT,511,1733195.66,1733195.66,ok,segment,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,PERSONNEL BENEFITS,511,784.0,0.0,no_records,segment,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,NET PAYROLL EXPENSES,511,1733979.66,1733979.66,ok,block_running_total,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,TRAVEL AND TRANSPORTATION OF PERSONS,551,144755.85,144755.85,ok,segment,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,OTHER CONTRACTUAL SERVICES,553,1525.5,1525.5,ok,segment,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,ACQUISITION OF ASSETS,553,12070.25,12070.25,ok,segment,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,BANNER NET PAYROLL,510,1732979.66,1733979.66,fail,banner,,
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,BANNER ORGANIZATION TOTALS,510,1970072.77,1892331.26,fail,banner,,
INTERN COMPENSATION - BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,554,PERSONNEL COMP. FULL-TIME PERMANENT,554,20777.74,20777.74,ok,segment,,
INTERN COMPENSATION - BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,554,NET PAYROLL EXPENSES,554,20777.74,20777.74,ok,block_running_total,,
INTERN COMPENSATION - BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,554,BANNER NET PAYROLL,554,20806.62,20777.74,fail,banner,,
INTERN COMPENSATION - BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,554,BANNER ORGANIZATION TOTALS,554,20806.62,20777.74,fail,banner,,
SENATOR RICHARD BLUMENTHAL,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,BANNER NET PAYROLL,555,0.0,0.0,banner_missing,banner,,
SENATOR RICHARD BLUMENTHAL,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555,BANNER ORGANIZATION TOTALS,555,0.0,0.0,ok,banner,,
INTERN COMPENSATION - BLUMENTHAL,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,556,BANNER NET PAYROLL,556,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BLUMENTHAL,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,556,BANNER ORGANIZATION TOTALS,556,0.0,0.0,ok,banner,,
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,PERSONNEL BENEFITS,557,924.99,0.0,no_records,segment,,
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,NET PAYROLL EXPENSES,557,924.99,924.99,ok,block_running_total,,
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,TRAVEL AND TRANSPORTATION OF PERSONS,558,7445.8,7445.8,ok,segment,,
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,ACQUISITION OF ASSETS,559,163734.29,163734.29,ok,segment,,
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,BANNER NET PAYROLL,557,7164.27,924.99,fail,banner,,
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,557,BANNER ORGANIZATION TOTALS,557,283058.3,172105.08,fail,banner,,
INTERN COMPENSATION - BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,560,BANNER NET PAYROLL,560,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,560,BANNER ORGANIZATION TOTALS,560,0.0,0.0,ok,banner,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,PERSONNEL COMP. FULL-TIME PERMANENT,562,1788842.21,1788842.21,ok,segment,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,PERSONNEL BENEFITS,562,1204.42,0.0,no_records,segment,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,NET PAYROLL EXPENSES,562,1790046.63,1790046.63,ok,block_running_total,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,TRAVEL AND TRANSPORTATION OF PERSONS,567,22183.32,22183.32,ok,segment,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,OTHER CONTRACTUAL SERVICES,567,7095.0,7095.0,ok,segment,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,ACQUISITION OF ASSETS,567,767.55,767.55,ok,segment,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,BANNER NET PAYROLL,561,1783807.35,1790046.63,fail,banner,,
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,561,BANNER ORGANIZATION TOTALS,561,1847587.36,1820092.5,fail,banner,,
INTERN COMPENSATION - BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,PERSONNEL COMP. FULL-TIME PERMANENT,568,7505.67,7505.67,ok,segment,,
INTERN COMPENSATION - BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,NET PAYROLL EXPENSES,568,7505.67,7505.67,ok,block_running_total,,
INTERN COMPENSATION - BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,BANNER NET PAYROLL,568,7505.67,7505.67,ok,banner,,
INTERN COMPENSATION - BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,568,BANNER ORGANIZATION TOTALS,568,7505.67,7505.67,ok,banner,,
SENATOR ROY BLUNT,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,569,BANNER NET PAYROLL,569,0.0,0.0,banner_missing,banner,,
SENATOR ROY BLUNT,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,569,BANNER ORGANIZATION TOTALS,569,0.0,0.0,ok,banner,,
INTERN COMPENSATION - BLUNT,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,570,BANNER NET PAYROLL,570,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BLUNT,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,570,BANNER ORGANIZATION TOTALS,570,0.0,0.0,ok,banner,,
SENATOR ROY BLUNT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,571,BANNER NET PAYROLL,571,0.0,0.0,banner_missing,banner,,
SENATOR ROY BLUNT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,571,BANNER ORGANIZATION TOTALS,571,0.0,0.0,ok,banner,,
INTERN COMPENSATION - BLUNT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,572,BANNER NET PAYROLL,572,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BLUNT,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,572,BANNER ORGANIZATION TOTALS,572,0.0,0.0,ok,banner,,
SENATOR CORY BOOKER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,573,ACQUISITION OF ASSETS,573,40213.16,40213.16,ok,segment,,
SENATOR CORY BOOKER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,573,BANNER NET PAYROLL,573,0.0,0.0,banner_missing,banner,,
SENATOR CORY BOOKER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,573,BANNER ORGANIZATION TOTALS,573,40487.47,40213.16,fail,banner,,
INTERN COMPENSATION - BOOKER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,BANNER NET PAYROLL,574,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BOOKER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,574,BANNER ORGANIZATION TOTALS,574,0.0,0.0,ok,banner,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,PERSONNEL BENEFITS,575,270.5,0.0,no_records,segment,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,NET PAYROLL EXPENSES,575,270.5,270.5,ok,block_running_total,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,TRAVEL AND TRANSPORTATION OF PERSONS,576,17485.07,17485.07,ok,segment,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,OTHER CONTRACTUAL SERVICES,576,14520.0,14520.0,ok,segment,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,ACQUISITION OF ASSETS,577,14731.29,14731.29,ok,segment,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,BANNER NET PAYROLL,575,17485.07,270.5,fail,banner,,
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,575,BANNER ORGANIZATION TOTALS,575,92445.78,47006.86,fail,banner,,
INTERN COMPENSATION - BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,578,BANNER NET PAYROLL,578,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,578,BANNER ORGANIZATION TOTALS,578,0.0,0.0,ok,banner,,
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,PERSONNEL COMP. FULL-TIME PERMANENT,580,1863033.09,1863033.09,ok,segment,,
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,PERSONNEL BENEFITS,580,5641.75,0.0,no_records,segment,,
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,NET PAYROLL EXPENSES,580,1868674.84,1868674.84,ok,block_running_total,,
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,TRAVEL AND TRANSPORTATION OF PERSONS,581,4460.03,4460.03,ok,segment,,
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,BANNER NET PAYROLL,579,1868674.84,1868674.84,ok,banner,,
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,579,BANNER ORGANIZATION TOTALS,579,1914878.21,1873134.87,fail,banner,,
INTERN COMPENSATION - BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,582,PERSONNEL COMP. FULL-TIME PERMANENT,582,28999.77,28999.77,ok,segment,,
