office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
INTERN COMPENSATION - KELLY,2021,1194,ok,ok,11,0,11,43610.27,0.0,0,0
SENATOR JOHN N. KENNEDY,2019,1195,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - KENNEDY,2019,1196,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN N. KENNEDY,2020,1197,ok,fail,3,0,3,3847.36,0.0,0,0
INTERN COMPENSATION - KENNEDY,2020,1198,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN N. KENNEDY,2021,1199,ok,fail,668,0,668,1748107.31,0.0,0,0
INTERN COMPENSATION - KENNEDY,2021,1225,ok,ok,7,0,7,12750.19,0.0,0,0
SENATOR ANGUS KING,2019,1226,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - KING,2019,1227,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2020,1228,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - KING,2020,1229,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2021,1230,ok,fail,211,0,211,1662891.56,0.0,0,0
INTERN COMPENSATION - KING,2021,1238,ok,ok,4,0,4,6599.95,0.0,0,0
SENATOR AMY KLOBUCHAR,2019,1239,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - KLOBUCHAR,2019,1240,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR AMY KLOBUCHAR,2020,1241,ok,fail,4,0,4,1602.66,0.0,0,0
INTERN COMPENSATION - KLOBUCHAR,2020,1242,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR AMY KLOBUCHAR,2021,1243,ok,fail,372,0,372,2040118.2,0.0,0,0
INTERN COMPENSATION - KLOBUCHAR,2021,1255,ok,fail,8,0,8,27026.62,0.0,0,0
SENATOR JON KYL,2019,1256,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - KYL,2019,1257,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES LANKFORD,2019,1258,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - LANKFORD,2019,1259,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES LANKFORD,2020,1260,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - LANKFORD,2020,1261,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES LANKFORD,2021,1262,ok,fail,416,0,416,1435281.63,0.0,0,0
INTERN COMPENSATION - LANKFORD,2021,1279,ok,ok,13,0,13,40127.1,0.0,0,0
SENATOR PATRICK J. LEAHY,2019,1280,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - LEAHY,2019,1281,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2020,1282,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - LEAHY,2020,1283,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2021,1284,ok,fail,80,0,80,1458830.93,0.0,0,0
INTERN COMPENSATION - LEAHY,2021,1287,ok,ok,10,0,10,25003.28,0.0,0,0
SENATOR MIKE LEE,2019,1288,ok,fail,1,0,1,640.0,0.0,0,0
INTERN COMPENSATION - LEE,2019,1289,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE LEE,2020,1290,ok,banner_missing,1,0,1,299.91,0.0,0,0
INTERN COMPENSATION - LEE,2020,1291,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE LEE,2021,1292,ok,fail,310,0,310,1502897.97,0.0,0,0
INTERN COMPENSATION - LEE,2021,1304,ok,ok,15,0,15,28979.85,0.0,0,0
SENATOR KELLY LOEFFLER,2020,1305,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - LOEFFLER,2020,1306,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KELLY LOEFFLER,2021,1307,ok,fail,1,0,1,2597.01,0.0,0,0
INTERN COMPENSATION - LOEFFLER,2021,1308,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BEN RAY LUJAN,2021,1309,ok,fail,225,0,225,1391646.27,0.0,0,0
INTERN COMPENSATION - LUJAN,2021,1317,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CYNTHIA LUMMIS,2021,1318,ok,fail,454,0,454,1542739.1,0.0,0,0
INTERN COMPENSATION - LUMMIS,2021,1333,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE MANCHIN,2019,1334,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MANCHIN,2019,1335,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE MANCHIN,2020,1336,ok,fail,12,0,12,1666.37,0.0,0,0
INTERN COMPENSATION - MANCHIN,2020,1338,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE MANCHIN,2021,1339,ok,fail,254,0,254,1264950.6,0.0,0,0
INTERN COMPENSATION - MANCHIN,2021,1349,ok,ok,35,0,35,39933.1,0.0,0,0
SENATOR EDWARD MARKEY,2019,1351,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MARKEY,2019,1352,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR EDWARD MARKEY,2020,1353,ok,banner_missing,5,0,5,2250.0,0.0,0,0
INTERN COMPENSATION - MARKEY,2020,1354,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR EDWARD MARKEY,2021,1355,ok,fail,121,0,121,2026241.07,0.0,0,0
INTERN COMPENSATION - MARKEY,2021,1360,ok,ok,11,0,11,57611.2,0.0,0,0
SENATOR ROGER MARSHALL,2021,1361,ok,fail,579,0,579,1468692.66,0.0,0,0
INTERN COMPENSATION - MARSHALL,2021,1381,ok,ok,17,0,17,27319.09,0.0,0,0
SENATOR CLAIRE MCCASKILL,2019,1382,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MCCASKILL,2019,1383,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR A. MITCHELL MCCONNELL, JR.",2019,1384,ok,banner_missing,0,0,0,0.0,0.0,0,0
"INTERN COMPENSATION - MCCONNELL, JR.",2019,1385,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR A. MITCHELL MCCONNELL, JR.",2020,1386,ok,banner_missing,0,0,0,0.0,0.0,0,0
"INTERN COMPENSATION - MCCONNELL, JR.",2020,1387,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR A. MITCHELL MCCONNELL, JR.",2021,1388,ok,fail,404,0,404,1537366.55,0.0,0,0
"INTERN COMPENSATION - MCCONNELL, JR.",2021,1405,ok,ok,6,0,6,10759.13,0.0,0,0
SENATOR MARTHA MCSALLY,2019,1406,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MCSALLY,2019,1407,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARTHA MCSALLY,2020,1408,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MCSALLY,2020,1409,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARTHA MCSALLY,2021,1410,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MCSALLY,2021,1411,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT MENENDEZ,2019,1412,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MENENDEZ,2019,1413,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT MENENDEZ,2020,1414,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MENENDEZ,2020,1415,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT MENENDEZ,2021,1416,ok,fail,111,0,111,1947453.34,0.0,0,0
INTERN COMPENSATION - MENENDEZ,2021,1420,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEFF MERKLEY,2019,1421,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MERKLEY,2019,1422,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEFF MERKLEY,2020,1423,ok,fail,3,0,3,6401.19,0.0,0,0
INTERN COMPENSATION - MERKLEY,2020,1424,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEFF MERKLEY,2021,1425,ok,fail,200,0,200,1823102.59,0.0,0,0
INTERN COMPENSATION - MERKLEY,2021,1433,ok,ok,4,0,4,23499.99,0.0,0,0
SENATOR JERRY MORAN,2019,1434,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MORAN,2019,1435,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JERRY MORAN,2020,1436,ok,fail,13,0,13,5218.21,0.0,0,0
INTERN COMPENSATION - MORAN,2020,1438,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JERRY MORAN,2021,1439,ok,fail,560,0,560,1699088.42,0.0,0,0
INTERN COMPENSATION - MORAN,2021,1458,ok,fail,10,0,10,50185.94,0.0,0,0
SENATOR LISA MURKOWSKI,2019,1459,ok,banner_missing,3,0,3,3914.18,0.0,0,0
INTERN COMPENSATION - MURKOWSKI,2019,1460,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LISA MURKOWSKI,2020,1461,ok,banner_missing,1,0,1,4773.92,0.0,0,0
INTERN COMPENSATION - MURKOWSKI,2020,1462,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LISA MURKOWSKI,2021,1463,ok,fail,254,0,254,1713241.43,0.0,0,0
INTERN COMPENSATION - MURKOWSKI,2021,1472,ok,ok,2,0,2,11399.98,0.0,0,0
SENATOR CHRIS MURPHY,2019,1473,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MURPHY,2019,1474,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS MURPHY,2020,1475,ok,fail,1,0,1,409.0,0.0,0,0
INTERN COMPENSATION - MURPHY,2020,1476,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS MURPHY,2021,1477,ok,fail,254,0,254,1682955.09,0.0,0,0
INTERN COMPENSATION - MURPHY,2021,1487,ok,ok,19,0,19,42272.25,0.0,0,0
SENATOR PATTY MURRAY,2019,1488,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MURRAY,2019,1489,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATTY MURRAY,2020,1490,ok,fail,4,0,4,12783.68,0.0,0,0
INTERN COMPENSATION - MURRAY,2020,1491,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATTY MURRAY,2021,1492,ok,fail,92,0,92,2021237.22,0.0,0,0
INTERN COMPENSATION - MURRAY,2021,1496,ok,ok,9,0,9,37146.51,0.0,0,0
SENATOR BILL NELSON,2019,1497,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - NELSON,2019,1498,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON OSSOFF,2021,1499,ok,fail,327,0,327,1675291.24,0.0,0,0
INTERN COMPENSATION - OSSOFF,2021,1510,ok,fail,20,0,20,53787.37,0.0,0,0
SENATOR ALEX PADILLA,2021,1511,ok,fail,265,0,265,2396575.75,0.0,0,0
INTERN COMPENSATION - PADILLA,2021,1520,ok,fail,17,0,17,64562.21,0.0,0,0
SENATOR RAND PAUL,2019,1521,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PAUL,2019,1522,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2020,1523,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PAUL,2020,1524,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2021,1525,fail,fail,673,0,673,1548945.28,0.0,0,0
INTERN COMPENSATION - PAUL,2021,1550,ok,ok,11,0,11,15166.61,0.0,0,0
SENATOR DAVID PERDUE,2019,1551,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PERDUE,2019,1552,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAVID PERDUE,2020,1553,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PERDUE,2020,1554,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAVID PERDUE,2021,1555,ok,fail,1,0,1,324.22,0.0,0,0
INTERN COMPENSATION - PERDUE,2021,1556,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2019,1557,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PETERS,2019,1558,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2020,1559,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PETERS,2020,1560,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2021,1561,ok,fail,222,0,222,1715239.38,0.0,0,0
INTERN COMPENSATION - PETERS,2021,1569,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2019,1570,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PORTMAN,2019,1571,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2020,1572,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PORTMAN,2020,1573,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2021,1574,ok,fail,286,0,286,1962294.5,0.0,0,0
INTERN COMPENSATION - PORTMAN,2021,1585,ok,ok,40,0,40,36566.26,0.0,0,0
SENATOR JOHN F. REED,2019,1587,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - REED,2019,1588,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2020,1589,ok,fail,1,0,1,117.3,0.0,0,0
INTERN COMPENSATION - REED,2020,1590,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2021,1591,ok,fail,97,0,97,1384534.78,0.0,0,0
INTERN COMPENSATION - REED,2021,1595,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2019,1596,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - RISCH,2019,1597,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2020,1598,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - RISCH,2020,1599,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2021,1600,ok,fail,266,0,266,1637619.26,0.0,0,0
INTERN COMPENSATION - RISCH,2021,1609,ok,ok,10,0,10,29150.0,0.0,0,0
SENATOR PAT ROBERTS,2019,1610,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROBERTS,2019,1611,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PAT ROBERTS,2020,1612,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROBERTS,2020,1613,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PAT ROBERTS,2021,1614,ok,fail,1,0,1,255.55,0.0,0,0
INTERN COMPENSATION - ROBERTS,2021,1615,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2019,1616,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROMNEY,2019,1617,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2020,1618,ok,fail,8,0,8,17989.08,0.0,0,0
INTERN COMPENSATION - ROMNEY,2020,1619,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2021,1620,ok,fail,396,0,396,1721037.19,0.0,0,0
INTERN COMPENSATION - ROMNEY,2021,1634,ok,ok,7,0,7,11666.85,0.0,0,0
SENATOR JACKY ROSEN,2019,1635,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROSEN,2019,1636,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JACKY ROSEN,2020,1637,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROSEN,2020,1638,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JACKY ROSEN,2021,1639,ok,fail,155,0,155,1642566.91,0.0,0,0
INTERN COMPENSATION - ROSEN,2021,1645,ok,ok,7,0,7,30229.3,0.0,0,0
SENATOR MIKE ROUNDS,2019,1646,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROUNDS,2019,1647,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2020,1648,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROUNDS,2020,1649,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2021,1650,ok,fail,438,0,438,1365736.88,0.0,0,0
INTERN COMPENSATION - ROUNDS,2021,1665,ok,ok,10,0,10,34991.63,0.0,0,0
SENATOR MARCO RUBIO,2019,1666,ok,fail,2,0,2,7211.37,0.0,0,0
INTERN COMPENSATION - RUBIO,2019,1667,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2020,1668,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - RUBIO,2020,1669,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2021,1670,ok,fail,362,0,362,2237853.34,0.0,0,0
INTERN COMPENSATION - RUBIO,2021,1684,ok,ok,22,0,22,40083.28,0.0,0,0
SENATOR BERNARD SANDERS,2019,1685,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SANDERS,2019,1686,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2020,1687,ok,fail,12,0,12,1233.74,0.0,0,0
INTERN COMPENSATION - SANDERS,2020,1689,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2021,1690,ok,fail,117,0,117,1581903.81,0.0,0,0
INTERN COMPENSATION - SANDERS,2021,1695,ok,ok,1,0,1,7626.64,0.0,0,0
SENATOR BEN SASSE,2019,1696,ok,fail,15,0,15,4259.98,0.0,0,0
INTERN COMPENSATION - SASSE,2019,1698,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BEN SASSE,2020,1699,ok,fail,15,0,15,2206.85,0.0,0,0
INTERN COMPENSATION - SASSE,2020,1701,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BEN SASSE,2021,1702,ok,fail,223,0,223,1534177.74,0.0,0,0
INTERN COMPENSATION - SASSE,2021,1710,ok,ok,33,0,33,31606.21,0.0,0,0
SENATOR BRIAN SCHATZ,2019,1712,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SCHATZ,2019,1713,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2020,1714,ok,banner_missing,5,0,5,26036.5,0.0,0,0
INTERN COMPENSATION - SCHATZ,2020,1715,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2021,1716,ok,fail,103,0,103,1702618.8,0.0,0,0
INTERN COMPENSATION - SCHATZ,2021,1720,ok,ok,13,0,13,29526.46,0.0,0,0
SENATOR CHARLES E. SCHUMER,2019,1721,ok,banner_missing,1,0,1,2411.3,0.0,0,0
INTERN COMPENSATION - SCHUMER,2019,1722,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2020,1723,ok,fail,2,0,2,126.86,0.0,0,0
INTERN COMPENSATION - SCHUMER,2020,1724,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2021,1725,ok,fail,265,0,265,2850562.54,0.0,0,0
INTERN COMPENSATION - SCHUMER,2021,1735,ok,ok,28,0,28,43498.8,0.0,0,0
SENATOR RICK SCOTT,2019,1737,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - R SCOTT,2019,1738,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICK SCOTT,2020,1739,ok,banner_missing,24,0,24,121369.13,0.0,0,0
INTERN COMPENSATION - R SCOTT,2020,1741,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICK SCOTT,2021,1742,ok,fail,179,0,179,2261715.37,0.0,0,0
INTERN COMPENSATION - R SCOTT,2021,1749,ok,ok,1,0,1,2000.01,0.0,0,0
SENATOR TIM SCOTT,2019,1750,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - T SCOTT,2019,1751,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2020,1752,ok,banner_missing,1,0,1,916.69,0.0,0,0
INTERN COMPENSATION - T SCOTT,2020,1753,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2021,1754,ok,fail,257,0,257,1540616.9,0.0,0,0
INTERN COMPENSATION - T SCOTT,2021,1765,ok,ok,26,0,26,27199.74,0.0,0,0
SENATOR JEANNE SHAHEEN,2019,1767,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2019,1768,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2020,1769,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2020,1770,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2021,1771,ok,fail,166,0,166,1686115.5,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2021,1779,ok,ok,14,0,14,7703.32,0.0,0,0
SENATOR RICHARD C. SHELBY,2019,1780,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHELBY,2019,1781,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD C. SHELBY,2020,1782,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHELBY,2020,1783,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD C. SHELBY,2021,1784,ok,fail,100,0,100,1067152.63,0.0,0,0
INTERN COMPENSATION - SHELBY,2021,1788,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2019,1789,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SINEMA,2019,1790,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2020,1791,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SINEMA,2020,1792,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2021,1793,ok,fail,224,0,224,1713047.74,0.0,0,0
INTERN COMPENSATION - SINEMA,2021,1801,ok,ok,8,0,8,19649.99,0.0,0,0
SENATOR TINA SMITH,2019,1802,ok,banner_missing,1,0,1,88.23,0.0,0,0
INTERN COMPENSATION - SMITH,2019,1803,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TINA SMITH,2020,1804,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SMITH,2020,1805,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TINA SMITH,2021,1806,ok,fail,151,0,151,1806099.41,0.0,0,0
INTERN COMPENSATION - SMITH,2021,1812,ok,ok,7,0,7,14826.6,0.0,0,0
SENATOR DEBBIE A. STABENOW,2019,1813,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - STABENOW,2019,1814,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2020,1815,ok,banner_missing,1,0,1,1318.08,0.0,0,0
INTERN COMPENSATION - STABENOW,2020,1816,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2021,1817,ok,fail,148,0,148,2077531.26,0.0,0,0
INTERN COMPENSATION - STABENOW,2021,1823,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAN SULLIVAN,2019,1824,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SULLIVAN,2019,1825,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAN SULLIVAN,2020,1826,ok,banner_missing,3,0,3,2949.27,0.0,0,0
INTERN COMPENSATION - SULLIVAN,2020,1827,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DAN SULLIVAN,2021,1828,ok,fail,207,0,207,1784635.25,0.0,0,0
INTERN COMPENSATION - SULLIVAN,2021,1836,ok,ok,9,0,9,21726.31,0.0,0,0
SENATOR JON TESTER,2019,1837,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TESTER,2019,1838,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2020,1839,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TESTER,2020,1840,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2021,1841,ok,fail,274,0,274,1484919.61,0.0,0,0
INTERN COMPENSATION - TESTER,2021,1850,ok,ok,3,0,3,2274.97,0.0,0,0
SENATOR JOHN R. THUNE,2019,1851,ok,banner_missing,2,0,2,1231.5,0.0,0,0
INTERN COMPENSATION - THUNE,2019,1852,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2020,1853,ok,fail,3,0,3,7547.18,0.0,0,0
INTERN COMPENSATION - THUNE,2020,1854,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2021,1855,ok,fail,124,0,124,1641144.51,0.0,0,0
INTERN COMPENSATION - THUNE,2021,1860,ok,ok,11,0,11,21116.62,0.0,0,0
SENATOR THOM TILLIS,2019,1861,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TILLIS,2019,1862,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THOM TILLIS,2020,1863,ok,banner_missing,3,0,3,191.9,0.0,0,0
INTERN COMPENSATION - TILLIS,2020,1864,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THOM TILLIS,2021,1865,ok,fail,437,0,437,1855305.57,0.0,0,0
INTERN COMPENSATION - TILLIS,2021,1882,ok,ok,10,0,10,20183.31,0.0,0,0
SENATOR PATRICK J. TOOMEY,2019,1883,ok,banner_missing,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TOOMEY,2019,1884,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. TOOMEY,2020,1885,ok,fail,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TOOMEY,2020,1886,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. TOOMEY,2021,1887,ok,fail,310,0,310,1840971.97,0.0,0,0
INTERN COMPENSATION - TOOMEY,2021,1899,ok,ok,7,0,7,9312.06,0.0,0,0
SENATOR TOMMY TUBERVILLE,2021,1900,ok,fail,434,0,434,1637924.41,0.0,0,0
INTERN COMPENSATION - TUBERVILLE,2021,1917,ok,ok,8,0,8,20550.0,0.0,0,0
